20-05-30 19:07:37;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_11.b13i13.nohint.txt;10;122152;28;
20-05-30 19:07:41;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_12.b12i13.nohint.txt;10;2998970;664;
20-05-30 19:12:26;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_13.b12i12.nohint.txt;10;1128224873;280865;
20-05-30 19:12:31;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_14.b12i13.nohint.txt;10;4144194;1003;
20-05-30 19:12:57;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_15.b11i12.nohint.txt;10;90422341;22800;
20-05-30 19:13:02;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_16.b13i13.nohint.txt;10;2306895;532;
20-05-30 19:13:06;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_17.b13i13.nohint.txt;10;1993949;491;
20-05-30 19:13:12;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_18.b12i13.nohint.txt;10;9052973;2014;
20-05-30 19:13:18;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_19.b12i13.nohint.txt;10;9997650;2334;
20-05-30 20:00:22;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_8.b8i9.nohint.txt;9;-1154689620;5081378;
20-05-30 20:04:20;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_9.b9i10.nohint.txt;9;952211935;233691;
20-05-30 20:06:49;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_10.b12i12.nohint.txt;10;595355014;146000;
20-05-30 20:06:53;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_11.b13i13.nohint.txt;10;667826;158;
20-05-30 20:06:57;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_12.b12i13.nohint.txt;10;784452;184;
20-05-30 20:10:59;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_13.b12i12.nohint.txt;10;946915593;238167;
20-05-30 20:11:04;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_14.b12i13.nohint.txt;10;2916840;707;
20-05-30 20:11:34;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_15.b11i12.nohint.txt;10;102384325;25809;
20-05-30 20:11:38;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_16.b13i13.nohint.txt;10;1330652;323;
20-05-30 20:11:43;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_17.b13i13.nohint.txt;10;6621851;1643;
20-05-30 20:11:48;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_18.b12i13.nohint.txt;10;1599414;366;
20-05-30 20:11:57;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_19.b12i13.nohint.txt;10;22356176;5144;
20-05-30 23:39:05;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_1.b11i11.nohint.txt;10;689507804;12424202;
20-05-30 23:39:15;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_20.b11i14.nohint.txt;10;27221376;6301;
20-05-30 23:39:21;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_21.b12i13.nohint.txt;10;11121288;2687;
20-05-30 23:39:28;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_22.b12i13.nohint.txt;10;9900154;2335;
20-05-30 23:39:56;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_23.b12i12.nohint.txt;10;100624022;24922;
20-05-30 23:40:18;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_24.b12i12.nohint.txt;10;69861343;17809;
20-05-30 23:40:24;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_25.b12i12.nohint.txt;10;5910868;1508;
20-05-30 23:41:00;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_26.b12i12.nohint.txt;10;125726082;32487;
20-05-31 03:40:27;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_2.b11i11.nohint.txt;10;372052019;14363512;
20-05-31 03:49:14;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_3.b11i11.nohint.txt;10;1948645148;522231;
20-05-31 04:03:48;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_1.b11i11.nohint.txt;10;1595399431;31825586;
20-05-31 04:03:55;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_20.b11i14.nohint.txt;10;12135771;3083;
20-05-31 04:03:59;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_21.b12i13.nohint.txt;10;3349955;823;
20-05-31 04:04:06;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_22.b12i13.nohint.txt;10;8063547;1931;
20-05-31 04:04:31;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_23.b12i12.nohint.txt;10;83870222;21365;
20-05-31 04:06:18;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_24.b12i12.nohint.txt;10;396678598;102532;
20-05-31 04:06:33;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_25.b12i12.nohint.txt;10;42268807;11547;
20-05-31 04:09:40;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_26.b12i12.nohint.txt;10;689899502;182668;
20-05-31 04:40:47;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_2.b11i11.nohint.txt;10;-1845945255;1863436;
20-05-31 04:49:03;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_4.b11i11.nohint.txt;10;807193390;3585088;
20-05-31 04:49:07;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_5.b14i14.nohint.txt;10;411074;87;
20-05-31 04:50:01;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_6.b11i12.nohint.txt;10;192616076;49835;
20-05-31 04:50:05;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_7.b12i15.nohint.txt;10;558183;132;
20-05-31 04:50:10;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_8.b13i14.nohint.txt;10;2716496;666;
20-05-31 04:50:14;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_9.b12i14.nohint.txt;10;231024;53;
20-05-31 04:50:46;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_1.b6i6.nohint.txt;7;156649050;27936;
20-05-31 04:52:44;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_2.b6i6.nohint.txt;7;706039154;113178;
20-05-31 04:53:00;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_3.b6i6.nohint.txt;7;69681152;12211;
20-05-31 04:53:08;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_4.b6i6.nohint.txt;7;24690168;3918;
20-05-31 04:55:20;bvanston_puzzles/E2BenchmarkWithoutHints/E_8_1.b8i8.nohint.txt;8;715192339;128060;
20-05-31 04:58:31;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_10.b10i10.nohint.txt;9;761266507;186841;
20-05-31 04:58:42;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_11.b9i11.nohint.txt;9;27666428;6608;
